Aech_gene_10278	0.05075
Aech_gene_1028	0.19744
Aech_gene_10280	0.31158
Aech_gene_10284	0.05644
Aech_gene_10286	0.28132
Aech_gene_10287	0.08641
Aech_gene_10290	0.23903
Aech_gene_10291	0.27510
Aech_gene_10294	0.19998
Aech_gene_10297	0.27543
Aech_gene_103	0.09296
Aech_gene_10314	0.05480
Aech_gene_10315	0.12698
Aech_gene_10316	0.12873
Aech_gene_10318	0.01478
Aech_gene_1032	0.10484
Aech_gene_10320	0.06399
Aech_gene_10321	0.13373
Aech_gene_10323	0.15939
Aech_gene_1033	0.14280
Aech_gene_10330	0.12154
Aech_gene_10331	0.17139
Aech_gene_10332	0.03209
Aech_gene_10333	0.02370
Aech_gene_10334	0.13280
Aech_gene_10335	0.22277
Aech_gene_10336	0.00309
Aech_gene_10337	0.17612
Aech_gene_10338	0.13372
Aech_gene_10339	0.04895
Aech_gene_1034	0.42847
Aech_gene_10340	0.10709
Aech_gene_10341	0.08973
Aech_gene_10342	0.09659
Aech_gene_10344	0.23863
Aech_gene_10345	0.05178
Aech_gene_10347	0.23661
Aech_gene_10348	0.29551
Aech_gene_10349	0.12879
Aech_gene_10352	0.27336
Aech_gene_10354	0.11551
Aech_gene_10355	0.18931
Aech_gene_10356	0.24197
Aech_gene_1036	0.60595
Aech_gene_10365	0.15451
Aech_gene_10366	0.12709
Aech_gene_10367	0.09281
Aech_gene_10369	0.07236
Aech_gene_1037	0.47545
Aech_gene_10370	0.23253
Aech_gene_10373	0.01442
Aech_gene_10375	0.00010
Aech_gene_10378	0.36156
Aech_gene_10379	0.30608
Aech_gene_10380	0.27891
Aech_gene_10381	0.16901
Aech_gene_10391	0.44840
Aech_gene_10392	0.23124
Aech_gene_10394	0.22463
Aech_gene_10395	0.17974
Aech_gene_10396	0.11511
Aech_gene_1040	0.09617
Aech_gene_10402	0.21720
Aech_gene_10403	0.11169
Aech_gene_10404	0.09733
Aech_gene_10405	0.30788
Aech_gene_10406	0.07987
Aech_gene_10408	0.06136
Aech_gene_1041	0.18695
Aech_gene_10410	0.01271
Aech_gene_10412	0.10835
Aech_gene_10413	0.09469
Aech_gene_10414	0.03366
Aech_gene_10415	0.16579
Aech_gene_10416	0.34249
Aech_gene_10417	0.24911
Aech_gene_10418	0.12338
Aech_gene_1042	0.11376
Aech_gene_10421	0.08961
Aech_gene_10422	0.06372
Aech_gene_10423	0.10001
Aech_gene_10424	0.25338
Aech_gene_10425	0.16863
Aech_gene_10426	0.15515
Aech_gene_10428	0.12516
Aech_gene_10429	0.17794
Aech_gene_1043	0.11094
Aech_gene_10430	0.04888
Aech_gene_10435	0.00666
Aech_gene_10437	0.16248
Aech_gene_10438	0.15716
Aech_gene_10439	0.12111
Aech_gene_1044	0.07935
Aech_gene_10440	0.01479
Aech_gene_10441	0.09103
Aech_gene_10443	0.15162
Aech_gene_10446	0.11768
Aech_gene_10448	0.24640
Aech_gene_10449	0.36015
Aech_gene_1045	0.16208
Aech_gene_10450	0.05876
Aech_gene_10451	0.47348
Aech_gene_10452	0.37456
Aech_gene_10455	0.33339
Aech_gene_10456	0.22209
Aech_gene_10457	0.09253
Aech_gene_10458	0.37798
Aech_gene_10459	0.03286
Aech_gene_10460	0.06546
Aech_gene_10462	0.09351
Aech_gene_10465	0.05924
Aech_gene_10466	0.18834
Aech_gene_10467	0.03859
Aech_gene_10468	0.07190
Aech_gene_10469	0.09398
Aech_gene_10470	0.15229
Aech_gene_10482	0.48105
Aech_gene_10483	0.06671
Aech_gene_10485	0.44372
Aech_gene_10494	0.10624
Aech_gene_10499	0.15127
Aech_gene_105	0.11488
Aech_gene_10500	0.07222
Aech_gene_10501	0.04577
Aech_gene_10502	0.28189
Aech_gene_10504	0.16380
Aech_gene_10506	0.24391
Aech_gene_10507	0.26985
Aech_gene_10508	0.24372
Aech_gene_10509	0.07766
Aech_gene_10510	0.05249
Aech_gene_10511	0.31408
Aech_gene_10512	0.27587
Aech_gene_10513	0.43285
Aech_gene_10514	0.02006
Aech_gene_10515	0.13175
Aech_gene_10516	0.07695
Aech_gene_10517	0.17987
Aech_gene_10519	0.13368
Aech_gene_10520	0.04180
Aech_gene_10521	0.11314
Aech_gene_10522	0.16297
Aech_gene_10523	0.11111
Aech_gene_10524	0.38539
Aech_gene_10525	0.74331
Aech_gene_10526	0.06823
Aech_gene_10527	0.10925
Aech_gene_10530	0.25377
Aech_gene_10532	0.06682
Aech_gene_10535	0.25396
Aech_gene_1054	0.18425
Aech_gene_10542	0.03390
Aech_gene_10543	0.04091
Aech_gene_10544	0.20685
Aech_gene_10545	0.16268
Aech_gene_1055	0.12481
Aech_gene_10551	0.03311
Aech_gene_10552	0.25907
Aech_gene_10553	0.11566
Aech_gene_10554	0.07870
Aech_gene_10557	0.33476
Aech_gene_10558	0.18170
Aech_gene_10559	0.11170
Aech_gene_1056	0.48702
Aech_gene_10562	0.10908
Aech_gene_10564	0.19507
Aech_gene_10565	0.24307
Aech_gene_10566	0.21401
Aech_gene_10567	0.24433
Aech_gene_10568	0.28482
Aech_gene_10569	0.14556
Aech_gene_10570	0.21338
Aech_gene_10571	0.13116
Aech_gene_10573	0.24166
Aech_gene_10574	0.08094
Aech_gene_10575	0.22327
Aech_gene_10576	0.06939
Aech_gene_10579	0.13821
Aech_gene_10580	0.11712
Aech_gene_10581	0.25511
Aech_gene_10582	0.12698
Aech_gene_10583	0.04849
Aech_gene_10584	0.05926
Aech_gene_10585	0.23815
Aech_gene_10587	0.03079
Aech_gene_1059	0.03184
Aech_gene_10591	0.23417
Aech_gene_10592	0.01084
Aech_gene_10593	0.09898
Aech_gene_10594	0.06922
Aech_gene_10595	0.15674
Aech_gene_10596	0.13278
Aech_gene_10598	0.17811
Aech_gene_10599	0.07814
Aech_gene_106	0.11015
Aech_gene_10600	0.08263
Aech_gene_10601	0.14429
Aech_gene_10603	0.12910
Aech_gene_10605	0.28485
Aech_gene_10606	0.00844
Aech_gene_10607	0.11369
Aech_gene_10608	0.15813
Aech_gene_10609	0.24380
Aech_gene_1061	0.19436
Aech_gene_10610	0.06872
Aech_gene_10611	0.16461
Aech_gene_10613	0.05722
Aech_gene_10614	0.06393
Aech_gene_10616	0.27927
Aech_gene_10617	0.19005
Aech_gene_10618	0.03001
Aech_gene_10619	0.15953
Aech_gene_1062	0.13699
Aech_gene_10620	0.06491
Aech_gene_10621	0.15742
Aech_gene_10622	0.16686
Aech_gene_10624	0.08959
Aech_gene_10627	0.22482
Aech_gene_10628	0.01904
Aech_gene_10629	0.11426
Aech_gene_1063	0.09198
Aech_gene_10630	0.14619
Aech_gene_10633	0.10521
Aech_gene_10636	0.04390
Aech_gene_10638	0.13327
Aech_gene_1064	0.09755
Aech_gene_10640	0.17768
Aech_gene_10641	0.11559
Aech_gene_10642	0.07708
Aech_gene_10643	0.11746
Aech_gene_10645	0.09359
Aech_gene_10647	0.09783
Aech_gene_10648	0.08130
Aech_gene_10649	0.08125
Aech_gene_1065	0.03424
Aech_gene_10651	0.16113
Aech_gene_10652	0.28870
Aech_gene_10653	0.06488
Aech_gene_10655	0.18481
Aech_gene_10656	0.19630
Aech_gene_10658	0.17245
Aech_gene_10659	0.10405
Aech_gene_10660	0.18951
Aech_gene_10662	0.10617
Aech_gene_10663	0.01561
Aech_gene_10665	0.04489
Aech_gene_10666	0.16678
Aech_gene_10667	0.10708
Aech_gene_10668	0.09352
Aech_gene_10669	0.18700
Aech_gene_1067	0.03916
Aech_gene_10672	0.08266
Aech_gene_10673	0.12741
Aech_gene_10674	0.02228
Aech_gene_10679	0.15295
Aech_gene_1068	0.34401
Aech_gene_10680	0.36686
Aech_gene_10681	0.10140
Aech_gene_10682	0.28557
Aech_gene_10683	0.23388
Aech_gene_10684	0.04519
Aech_gene_10685	0.17306
Aech_gene_10686	0.26746
Aech_gene_10688	0.04396
Aech_gene_10695	0.12849
Aech_gene_10701	0.11059
Aech_gene_10702	0.27162
Aech_gene_10703	0.33424
Aech_gene_10712	0.28705
Aech_gene_10722	0.68126
Aech_gene_10728	0.33995
Aech_gene_10748	0.05351
Aech_gene_10749	0.21854
Aech_gene_10750	0.15482
Aech_gene_10751	0.04403
Aech_gene_10752	0.02267
Aech_gene_10753	0.11606
Aech_gene_10754	0.04963
Aech_gene_10756	0.16123
Aech_gene_10757	0.08511
Aech_gene_10758	0.36580
Aech_gene_10759	0.21533
Aech_gene_10760	0.15255
Aech_gene_10764	0.14495
Aech_gene_10765	0.12604
Aech_gene_10766	0.16424
Aech_gene_10767	0.45464
Aech_gene_10768	0.49569
Aech_gene_10769	0.10144
Aech_gene_10770	0.11282
Aech_gene_10771	0.04374
Aech_gene_10772	0.06315
Aech_gene_10773	0.20374
Aech_gene_10775	0.19991
Aech_gene_10777	0.40449
Aech_gene_10778	0.13699
Aech_gene_1078	0.21885
Aech_gene_10780	0.21649
Aech_gene_10781	0.16775
Aech_gene_10783	0.01517
Aech_gene_10785	0.06548
Aech_gene_10786	0.18047
Aech_gene_10787	0.10580
Aech_gene_10789	0.07193
Aech_gene_1079	0.00582
Aech_gene_10790	0.03644
Aech_gene_10791	0.14155
Aech_gene_10795	0.07741
Aech_gene_10796	0.19844
Aech_gene_10797	0.01372
Aech_gene_10798	0.10980
Aech_gene_10799	0.03873
Aech_gene_108	0.00732
Aech_gene_1080	0.17971
Aech_gene_10803	0.27545
Aech_gene_10804	0.26209
Aech_gene_10805	0.18280
Aech_gene_10807	0.31884
Aech_gene_1081	0.20620
Aech_gene_1082	0.09720
Aech_gene_10823	0.07557
Aech_gene_10824	0.11157
Aech_gene_10825	0.24480
Aech_gene_10826	0.34709
Aech_gene_10827	0.09726
Aech_gene_10828	0.42364
Aech_gene_10829	0.09769
Aech_gene_1083	0.25053
Aech_gene_10830	0.00443
Aech_gene_10831	0.14552
Aech_gene_10834	0.05273
Aech_gene_10835	0.29329
Aech_gene_10836	0.08251
Aech_gene_10837	0.09940
Aech_gene_10838	0.20000
Aech_gene_10839	0.37066
Aech_gene_1084	0.00010
Aech_gene_10840	0.08305
Aech_gene_10841	0.22636
Aech_gene_10842	0.07483
Aech_gene_10844	0.11145
Aech_gene_10845	0.10294
Aech_gene_10846	0.04451
Aech_gene_10847	0.10953
Aech_gene_10849	0.15489
Aech_gene_1085	0.09026
Aech_gene_10850	0.04624
Aech_gene_10852	0.06265
Aech_gene_10854	0.09206
Aech_gene_10855	0.15809
Aech_gene_10856	0.16350
Aech_gene_10857	0.22559
Aech_gene_10858	0.27516
Aech_gene_10859	0.11471
Aech_gene_1086	0.37223
Aech_gene_10860	0.21344
Aech_gene_10861	0.06950
Aech_gene_10862	0.54089
Aech_gene_10864	0.47166
Aech_gene_10865	0.13199
Aech_gene_10866	0.19046
Aech_gene_10868	0.16508
Aech_gene_1087	0.05807
Aech_gene_10870	0.04941
Aech_gene_10871	0.47065
Aech_gene_10872	0.08041
Aech_gene_10874	0.10866
Aech_gene_10876	0.14744
Aech_gene_10877	0.05474
Aech_gene_1088	0.10528
Aech_gene_10880	0.11419
Aech_gene_10881	0.09290
Aech_gene_10882	0.37487
Aech_gene_10883	0.11335
Aech_gene_10884	0.05784
Aech_gene_10885	0.17093
Aech_gene_10886	0.20380
Aech_gene_10887	0.08693
Aech_gene_10889	0.19388
Aech_gene_10890	0.15476
Aech_gene_10891	0.18120
Aech_gene_10892	0.10729
Aech_gene_10893	0.08008
Aech_gene_10894	0.16883
Aech_gene_10895	0.13458
Aech_gene_10896	0.52037
Aech_gene_10898	0.14115
Aech_gene_10899	0.44682
Aech_gene_109	0.10107
Aech_gene_1090	0.28721
Aech_gene_10901	0.22459
Aech_gene_10902	0.29253
Aech_gene_10904	0.08109
Aech_gene_10905	0.24886
Aech_gene_10906	0.19675
Aech_gene_10907	0.09147
Aech_gene_10908	0.02378
Aech_gene_10909	0.17440
Aech_gene_1091	0.01928
Aech_gene_10910	0.10388
Aech_gene_10914	0.18483
Aech_gene_10915	0.06944
Aech_gene_10916	0.04965
Aech_gene_10917	0.08237
Aech_gene_10918	0.12847
Aech_gene_10919	0.04443
Aech_gene_1092	0.24716
Aech_gene_10920	0.07843
Aech_gene_10921	0.00436
Aech_gene_10922	0.17527
Aech_gene_10924	0.10107
Aech_gene_10925	0.08408
Aech_gene_10926	0.07807
Aech_gene_1093	0.04632
Aech_gene_1094	0.19678
Aech_gene_10942	0.04738
Aech_gene_10948	0.11677
Aech_gene_10949	0.03653
Aech_gene_1095	0.13679
Aech_gene_10950	0.21726
Aech_gene_10951	0.07915
Aech_gene_10952	0.06398
Aech_gene_10953	0.10992
Aech_gene_10956	0.03035
Aech_gene_10957	0.00979
Aech_gene_10958	0.00684
Aech_gene_10959	0.04962
Aech_gene_1096	0.07493
Aech_gene_10960	0.20690
Aech_gene_10965	0.06679
Aech_gene_10967	0.30978
Aech_gene_10968	0.11072
Aech_gene_10969	0.00864
Aech_gene_1097	0.19438
Aech_gene_10970	0.17098
Aech_gene_10971	0.20932
Aech_gene_10972	0.12008
Aech_gene_10973	0.12664
Aech_gene_10975	0.04847
Aech_gene_10976	0.02229
Aech_gene_10977	0.13674
Aech_gene_10978	0.10414
Aech_gene_10979	0.07466
Aech_gene_1098	0.00194
Aech_gene_10983	0.05507
Aech_gene_10987	0.16269
Aech_gene_10988	0.23811
Aech_gene_10989	0.09759
Aech_gene_10990	0.06583
Aech_gene_10994	0.27751
Aech_gene_10996	0.19576
Aech_gene_10997	0.18625
Aech_gene_11002	0.16273
Aech_gene_11003	0.15764
Aech_gene_11005	0.15808
Aech_gene_11006	0.03438
Aech_gene_11007	0.24189
Aech_gene_11008	0.12429
Aech_gene_11009	0.15332
Aech_gene_11010	0.12721
Aech_gene_11011	0.06440
Aech_gene_11012	0.31245
Aech_gene_11015	0.28902
Aech_gene_11017	0.09680
Aech_gene_1102	0.20612
Aech_gene_11023	0.29924
Aech_gene_11024	0.09188
Aech_gene_11025	0.08855
Aech_gene_11026	0.05639
Aech_gene_11027	0.06088
Aech_gene_11028	0.09625
Aech_gene_11029	0.44386
Aech_gene_1103	0.26960
Aech_gene_11030	0.16593
Aech_gene_11031	0.06409
Aech_gene_11033	0.09829
Aech_gene_11034	0.06056
Aech_gene_11035	0.18923
Aech_gene_11036	0.03050
Aech_gene_11037	0.23858
Aech_gene_11039	0.11082
Aech_gene_1104	0.02650
Aech_gene_11041	0.07431
Aech_gene_11043	0.19478
Aech_gene_11044	0.14377
Aech_gene_11045	0.16101
Aech_gene_11046	0.08560
Aech_gene_11047	0.02948
Aech_gene_11048	0.07427
Aech_gene_11049	0.11088
Aech_gene_11050	0.06420
Aech_gene_11051	0.16201
Aech_gene_11052	0.09130
Aech_gene_11055	0.09733
Aech_gene_11056	0.12419
Aech_gene_11057	0.04599
Aech_gene_11058	0.15570
Aech_gene_11061	0.23337
Aech_gene_11062	0.02688
Aech_gene_11063	0.20669
Aech_gene_11064	0.27169
Aech_gene_11065	0.02887
Aech_gene_11066	0.19573
Aech_gene_11068	0.12324
Aech_gene_1107	0.13371
Aech_gene_11070	0.22090
Aech_gene_11071	0.19900
Aech_gene_11082	0.36800
Aech_gene_11092	0.12550
Aech_gene_111	0.23689
Aech_gene_11107	0.08997
Aech_gene_11109	0.17999
Aech_gene_1112	0.23737
Aech_gene_11121	0.20288
Aech_gene_11131	0.10923
Aech_gene_11133	0.37432
Aech_gene_11135	0.01853
Aech_gene_11136	0.07738
Aech_gene_11137	0.08665
Aech_gene_11138	0.07924
Aech_gene_11139	0.13459
Aech_gene_1114	0.09344
Aech_gene_11144	0.07365
Aech_gene_11145	0.05602
Aech_gene_11147	0.11593
Aech_gene_11148	0.38887
Aech_gene_1115	0.17669
Aech_gene_11156	0.16944
Aech_gene_11172	0.18577
Aech_gene_11173	0.22836
Aech_gene_11175	0.16272
Aech_gene_11176	0.16955
Aech_gene_11177	0.11510
Aech_gene_11178	0.22447
Aech_gene_11179	0.28937
Aech_gene_11180	0.26497
Aech_gene_11182	0.30949
Aech_gene_11183	0.25741
Aech_gene_11185	0.83242
Aech_gene_11187	0.19498
Aech_gene_11188	0.29929
Aech_gene_11195	0.09166
Aech_gene_11196	0.04783
Aech_gene_11197	0.09893
Aech_gene_112	0.17735
Aech_gene_11202	0.35994
Aech_gene_11205	0.21936
Aech_gene_11206	0.02058
Aech_gene_11207	0.09787
Aech_gene_11213	0.09962
Aech_gene_11214	0.23091
Aech_gene_11215	0.12680
Aech_gene_1122	0.22846
Aech_gene_11221	0.06003
Aech_gene_11222	0.02932
Aech_gene_11223	0.06715
Aech_gene_11224	0.07174
Aech_gene_11226	0.05662
Aech_gene_11227	0.43155
Aech_gene_11229	0.17637
Aech_gene_1123	0.29018
Aech_gene_11232	0.10614
Aech_gene_11233	0.16540
Aech_gene_11234	0.00227
Aech_gene_11235	0.19310
Aech_gene_11236	0.30196
Aech_gene_11238	0.18964
Aech_gene_11239	0.04600
Aech_gene_1124	0.23224
Aech_gene_11241	0.32636
Aech_gene_1125	0.14030
Aech_gene_11255	0.15291
Aech_gene_11258	0.16700
Aech_gene_11259	0.10056
Aech_gene_1126	0.08081
Aech_gene_11260	0.00299
Aech_gene_11261	0.14656
Aech_gene_11262	0.13524
Aech_gene_11263	0.31655
Aech_gene_11264	0.10637
Aech_gene_11265	0.01778
Aech_gene_11266	0.11695
Aech_gene_11267	0.09659
Aech_gene_11268	0.31229
Aech_gene_11269	0.21878
Aech_gene_11270	0.17464
Aech_gene_11271	0.05822
Aech_gene_11273	0.28971
Aech_gene_11274	0.18772
Aech_gene_11275	0.20715
Aech_gene_11276	0.06733
Aech_gene_11277	0.06400
Aech_gene_11278	0.12419
Aech_gene_11279	0.05731
Aech_gene_11280	0.10400
Aech_gene_11281	0.08037
Aech_gene_11282	0.12205
Aech_gene_11283	0.16883
Aech_gene_11284	0.07740
Aech_gene_11285	0.16612
Aech_gene_11286	0.12834
Aech_gene_11287	0.28901
Aech_gene_11288	0.20724
Aech_gene_11289	0.40797
Aech_gene_11291	0.15945
Aech_gene_11293	0.27603
Aech_gene_11294	0.10174
Aech_gene_11296	0.07747
Aech_gene_11297	0.06668
Aech_gene_11298	0.15830
Aech_gene_11299	0.17667
Aech_gene_1130	0.06733
Aech_gene_11300	0.30969
Aech_gene_11302	0.37501
Aech_gene_11303	0.22765
Aech_gene_11304	0.11815
Aech_gene_11306	0.03008
Aech_gene_11307	0.02872
Aech_gene_11308	0.40079
Aech_gene_11309	0.26835
Aech_gene_1131	0.11136
Aech_gene_11310	0.04755
Aech_gene_11315	0.03577
Aech_gene_11316	0.47265
Aech_gene_11317	0.17598
Aech_gene_11318	0.01216
Aech_gene_11319	0.05351
Aech_gene_1132	0.01295
Aech_gene_11320	0.01397
Aech_gene_11321	0.18169
Aech_gene_11322	0.07767
Aech_gene_11323	0.30583
Aech_gene_11324	0.11530
Aech_gene_11325	0.09451
Aech_gene_11326	0.15044
Aech_gene_11327	0.08585
Aech_gene_11328	0.26197
Aech_gene_11329	0.14138
Aech_gene_1133	0.09041
Aech_gene_11330	0.04505
Aech_gene_11331	0.14403
Aech_gene_11332	0.12449
Aech_gene_11333	0.14291
Aech_gene_11334	0.01265
Aech_gene_11335	0.06545
Aech_gene_11337	0.29868
Aech_gene_11338	0.14236
Aech_gene_1134	0.17940
Aech_gene_11340	0.05437
Aech_gene_11341	0.05813
Aech_gene_11342	0.18953
Aech_gene_11344	0.38493
Aech_gene_11345	0.18253
Aech_gene_11346	0.40729
Aech_gene_11347	0.11797
Aech_gene_11348	0.33661
Aech_gene_11349	0.05897
Aech_gene_1135	0.06123
Aech_gene_11350	0.10650
Aech_gene_11351	0.17726
Aech_gene_11352	0.22820
Aech_gene_11353	0.01262
Aech_gene_11354	0.22658
Aech_gene_11355	0.09857
Aech_gene_11357	0.21133
Aech_gene_11359	0.04240
Aech_gene_11360	0.07563
Aech_gene_11361	0.12577
Aech_gene_11362	0.04446
Aech_gene_11367	0.17196
Aech_gene_11369	0.21499
Aech_gene_11370	0.17371
Aech_gene_11371	0.09629
Aech_gene_11372	0.25002
Aech_gene_11373	0.02220
Aech_gene_11375	0.10833
Aech_gene_11376	0.04227
Aech_gene_11378	0.15445
Aech_gene_11383	0.03817
Aech_gene_1139	0.33366
Aech_gene_114	0.01659
Aech_gene_1140	0.09742
Aech_gene_11402	0.02561
Aech_gene_11403	0.03757
Aech_gene_11404	0.32502
Aech_gene_11405	0.40478
Aech_gene_11406	0.19754
Aech_gene_11407	0.06408
Aech_gene_11408	0.17099
Aech_gene_11409	0.17885
Aech_gene_1141	0.14178
Aech_gene_11410	0.13279
Aech_gene_11411	0.07732
Aech_gene_11412	0.04401
Aech_gene_11414	0.24124
Aech_gene_11416	0.08984
Aech_gene_11417	0.08059
Aech_gene_11418	0.13979
Aech_gene_11420	0.10757
Aech_gene_11423	0.14365
Aech_gene_1143	0.01537
Aech_gene_11432	0.12356
Aech_gene_11433	0.09701
Aech_gene_11434	0.19969
Aech_gene_11435	0.13981
Aech_gene_11436	0.13881
Aech_gene_11439	0.28995
Aech_gene_11441	0.12438
Aech_gene_11443	0.10937
Aech_gene_11445	0.08246
Aech_gene_11446	0.06439
Aech_gene_11448	0.12153
Aech_gene_11449	0.05343
Aech_gene_11450	0.16842
Aech_gene_11454	0.02557
Aech_gene_11455	0.18048
Aech_gene_1146	0.11852
Aech_gene_11460	0.27829
Aech_gene_11462	0.27470
Aech_gene_11464	0.06970
Aech_gene_11465	0.34363
Aech_gene_11467	0.05205
Aech_gene_1147	0.17719
Aech_gene_11470	0.04863
Aech_gene_11475	0.19141
Aech_gene_11477	0.12529
Aech_gene_11478	0.08097
Aech_gene_1148	0.13526
Aech_gene_1149	0.19509
Aech_gene_11494	0.18148
Aech_gene_1150	0.23184
Aech_gene_11503	0.05567
Aech_gene_11504	0.05969
Aech_gene_11505	0.24286
Aech_gene_11506	0.10327
Aech_gene_11509	0.02081
Aech_gene_1151	0.11115
Aech_gene_11510	0.06893
Aech_gene_11511	0.30967
Aech_gene_11512	0.07556
Aech_gene_11514	0.04286
Aech_gene_11515	0.03425
Aech_gene_11516	0.29653
Aech_gene_11517	0.17779
Aech_gene_11518	0.18976
Aech_gene_11520	0.03713
Aech_gene_11521	0.45889
Aech_gene_11523	0.10119
Aech_gene_11524	0.10439
Aech_gene_11525	0.00110
Aech_gene_11526	0.08514
Aech_gene_11528	0.04841
Aech_gene_11532	0.05386
Aech_gene_11533	0.21107
Aech_gene_11534	0.30432
Aech_gene_11536	0.13371
Aech_gene_11537	0.18552
Aech_gene_11538	0.08505
Aech_gene_11539	0.24793
Aech_gene_11540	0.18456
Aech_gene_11541	0.32312
Aech_gene_11542	0.15726
Aech_gene_11544	0.21777
Aech_gene_11545	0.37672
Aech_gene_11546	0.24633
Aech_gene_11547	0.03714
Aech_gene_11548	0.23729
Aech_gene_11549	0.08930
Aech_gene_11551	0.09584
Aech_gene_11552	0.20014
Aech_gene_11553	0.00610
Aech_gene_11554	0.06709
Aech_gene_11555	0.35181
Aech_gene_11556	0.03416
